Invoice #,Invoice Date,Paid Date,Balance Amount,Shipment Create Date,Shipper Company,Shp. Address,Shp. City,Shp. State,Shp. Zip/Postal Code,Shp. Country,Pickup Date,Pickup Company,PU Address,PU City,PU State,PU Zip/Postal ,PU Country,Delivery Company,Dlv. Address,Dlv. City,Dlv. State,Dlv. Zip/Postal ,Dlv. Country,HAWB #,Item #,P.O.#,MAWB #,Shippers Ref,Pick Up Invoice Number,Commodity,,Weight (LBs),Weight (KGs),Chrg. Weight (KGs),Liability,Liability Currency,Base Charge,Weight Charge,Valuation Charge,Security Charge,Fuel Charge,Other Charges,Tax Amount,Total,Currency Code,Invoicing Entity
2299020,25-Nov-2022,23-Dec-2022,0.00,18-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,18-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013712458,990109574732 ,,724-2630-8461,5548920,,Lab Grown Diamonds,,24.74,11.22,11.22,"272,886",(USD) ,85.00,0.00,163.73,25.00,0.00,148.86,0.00,422.59,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2299020,25-Nov-2022,23-Dec-2022,0.00,07-Nov-2022,Nivoda USA LLC,589 5th Avenue,New York,NY,10017,US,07-Nov-2022,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11014980130,11014980130 ,,724-2654-8756,,,Lab & CutPolished Diamond,,2.60,1.18,1.18,"49,274",(USD) ,0.00,43.50,200.00,27.00,11.00,100.00,0.00,381.50,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2299020,25-Nov-2022,23-Dec-2022,0.00,09-Nov-2022,NIVODA LIMITED,63-66 HATON ,LONDON,,EC1N 8LE,GB,09-Nov-2022,NIVODA LIMITED,63-66 HATON ,LONDON,,EC1N 8LE,GB,Rare Carat Inc c/o ,20 W 47TH ST #601,New York City,NY,10036,US,37100452330,371018622752 ,,125-5226-8985,GB-US20221109036,,Cut & Polished Diamonds,,0.73,0.33,0.33,"107,810",(USD) ,0.00,0.00,0.00,25.00,0.00,433.45,0.00,458.45,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300118,30-Nov-2022,30-Dec-2022,0.00,22-Nov-2022,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,22-Nov-2022,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,Brilliance LLC,3469 Boynton Beach ,Boynton Beach,FL,33436,US,34050448955,340517231715 ,,160-4677-9946,406-0029 2843,,Cut & Polished Diamonds,,0.88,0.40,0.40,"111,586",(USD) ,0.00,0.00,0.00,25.00,0.00,441.54,0.00,466.54,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300118,30-Nov-2022,30-Dec-2022,0.00,21-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,21-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013712954,990109580354 ,,724-2630-8682,5603733,,Lab Grown Diamonds,,21.21,9.62,9.62,"158,284",(USD) ,85.00,0.00,94.97,25.00,0.00,35.00,0.00,239.97,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300118,30-Nov-2022,30-Dec-2022,0.00,22-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,22-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013713127,990109582454 ,,724-2630-8682,5625882,,Lab Grown Diamonds,,14.68,6.66,6.66,"154,655",(USD) ,85.00,0.00,92.79,25.00,0.00,35.00,0.00,237.79,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300118,30-Nov-2022,30-Dec-2022,0.00,23-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,23-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013713435,990109585711 ,,724-2630-8741,5658436,,Lab Grown Diamonds,,15.12,6.86,6.86,"121,443",(USD) ,85.00,0.00,72.87,25.00,0.00,127.93,0.00,310.80,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300118,30-Nov-2022,30-Dec-2022,0.00,25-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,25-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013713957,990109591311 ,,724-2630-8925,5713898,,Lab Grown Diamonds,,25.90,11.75,11.75,"250,419",(USD) ,85.00,0.00,150.25,25.00,0.00,151.40,0.00,411.65,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300118,30-Nov-2022,30-Dec-2022,0.00,28-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,28-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013714350,990109595743 ,,724-2630-9194,5768637,,Lab Grown Diamonds,,18.01,8.17,8.17,"162,784",(USD) ,85.00,0.00,97.67,25.00,0.00,35.00,0.00,242.67,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300118,30-Nov-2022,30-Dec-2022,0.00,29-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,29-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013714616,990109598731 ,,724-2630-9194,5796611,,Lab Grown Diamonds,,16.09,7.30,7.30,"131,299",(USD) ,85.00,0.00,78.78,25.00,0.00,35.00,0.00,223.78,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300118,30-Nov-2022,30-Dec-2022,0.00,11-Nov-2022,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,11-Nov-2022,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE9010B, BHARAT ",MUMBAI,MH,400051,IN,11014989402,11014989402 ,,724-2654-9950,,,C/P LAB GROWN DIA,,1.68,0.76,0.76,"12,793",(USD) ,0.00,0.00,90.00,0.00,0.00,100.00,0.00,190.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300118,30-Nov-2022,30-Dec-2022,0.00,29-Nov-2022,Nivoda USA LLC,589 5th Avenue,New York,NY,10017,US,30-Nov-2022,BRINK'S GLOBAL ,580 FIFTH AVENUE,New York City,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015020144,11015020144 ,,724-2662-2260,,,Lab Grown Diamonds,,1.87,0.85,0.85,"33,652",(USD) ,0.00,29.00,200.00,27.00,11.00,100.00,0.00,367.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300720,09-Dec-2022,09-Jan-2023,0.00,30-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,30-Nov-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013714887,990109601796 ,,724-2665-6991,5826176,,Lab Grown Diamonds,,16.20,7.35,7.35,"183,340",(USD) ,85.00,0.00,110.00,25.00,0.00,35.00,0.00,255.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300720,09-Dec-2022,09-Jan-2023,0.00,02-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,02-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013715348,990109606954 ,,724-2665-7050,5884018,,Lab Grown Diamonds,,32.21,14.61,14.61,"269,974",(USD) ,85.00,0.00,161.98,25.00,0.00,165.13,0.00,437.11,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300720,09-Dec-2022,09-Jan-2023,0.00,05-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,05-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013715785,990109612123 ,,724-2665-7083,5934360,,Lab Grown Diamonds,,22.91,10.39,10.39,"251,962",(USD) ,85.00,0.00,151.18,25.00,0.00,35.00,0.00,296.18,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2300720,09-Dec-2022,09-Jan-2023,0.00,02-Dec-2022,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,02-Dec-2022,BRINK'S GLOBAL ,580 FIFTH AVENUE,New York City,NY,10036,US,NIVODA HK LIMITED,912C 9/F HUNG ,KOWLOON,,,HK,11015028034,11015028034 ,,724-2662-2562,,,Cut & Polished Diamonds,,0.77,0.35,0.35,"111,436",(USD) ,0.00,14.50,218.00,27.00,11.00,100.00,0.00,370.50,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2301360,16-Dec-2022,09-Jan-2023,0.00,06-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,06-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013716015,990109614820 ,,724-2665-7201,5958418,,Lab Grown Diamonds,,13.10,5.94,5.94,"84,862",(USD) ,85.00,0.00,50.92,25.00,0.00,123.51,0.00,284.43,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2301360,16-Dec-2022,09-Jan-2023,0.00,07-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,07-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013716276,990109617686 ,,724-2665-7201,5985352,,Lab Grown Diamonds,,19.73,8.95,8.95,"151,456",(USD) ,85.00,0.00,90.87,25.00,0.00,137.96,0.00,338.83,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2301360,16-Dec-2022,09-Jan-2023,0.00,08-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,08-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013716482,990109620232 ,,724-2665-7492,6006278,,Lab Grown Diamonds,,18.70,8.48,8.48,"213,312",(USD) ,85.00,0.00,127.99,25.00,0.00,135.70,0.00,373.69,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2301360,16-Dec-2022,09-Jan-2023,0.00,09-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,09-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013716742,990109623006 ,,724-2665-7492,6032232,,Lab Grown Diamonds,,15.28,6.93,6.93,"105,206",(USD) ,85.00,0.00,63.12,25.00,0.00,128.26,0.00,301.38,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2302195,27-Dec-2022,20-Jan-2023,0.00,12-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,12-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013717153,990109627906 ,,724-2665-7610,6078634,,Lab Grown Diamonds,,29.63,13.44,13.44,"228,835",(USD) ,85.00,0.00,137.30,25.00,0.00,35.00,0.00,282.30,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2302195,27-Dec-2022,20-Jan-2023,0.00,13-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,13-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013717530,990109632154 ,,724-2665-8026,6114818,,Lab Grown Diamonds,,5.47,2.48,2.48,"56,735",(USD) ,85.00,0.00,35.00,25.00,0.00,35.00,0.00,180.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2302195,27-Dec-2022,20-Jan-2023,0.00,14-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,14-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013717783,990109634766 ,,724-2665-8026,6138073,,Lab Grown Diamonds,,21.47,9.74,9.74,"219,715",(USD) ,85.00,0.00,131.83,25.00,0.00,35.00,0.00,276.83,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2302195,27-Dec-2022,20-Jan-2023,0.00,16-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,16-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013718262,990109640160 ,,724-2665-8365,6196850,,Lab Grown Diamonds,,22.22,10.08,10.08,"199,723",(USD) ,85.00,0.00,119.83,25.00,0.00,35.00,0.00,264.83,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2302195,27-Dec-2022,20-Jan-2023,0.00,17-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,17-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013718615,990109644570 ,,724-2665-8472,6222352,,Lab Grown Diamonds,,13.56,6.15,6.15,"107,452",(USD) ,85.00,0.00,64.47,25.00,0.00,35.00,0.00,209.47,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2302195,27-Dec-2022,20-Jan-2023,0.00,19-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,19-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013718812,990109646622 ,,724-2665-8472,6261473,,Lab Grown Diamonds,,9.37,4.25,4.25,"72,469",(USD) ,85.00,0.00,43.48,25.00,0.00,35.00,0.00,188.48,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2302195,27-Dec-2022,20-Jan-2023,0.00,20-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,20-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013718960,990109648431 ,,724-2665-8505,6286642,,Lab Grown Diamonds,,10.41,4.72,4.72,"82,101",(USD) ,85.00,0.00,49.26,25.00,0.00,117.66,0.00,276.92,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2302195,27-Dec-2022,20-Jan-2023,0.00,12-Dec-2022,Nivoda USA LLC,589 5th Avenue,New York,NY,10017,US,12-Dec-2022,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015044172,096976600421 11015044172 ,,724-2662-3354,,,LAG GROWN C&P ,,2.93,1.33,1.33,"58,774",(USD) ,0.00,43.50,200.00,27.00,11.00,100.00,0.00,381.50,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2303176,31-Dec-2022,30-Jan-2023,0.00,27-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,27-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013719982,990109660305 ,,724-2665-8730,6467647,,Lab Grown Diamonds,,58.55,26.56,26.56,"516,367",(USD) ,85.00,0.00,309.82,25.00,0.00,222.49,0.00,642.31,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2303176,31-Dec-2022,30-Jan-2023,0.00,30-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,30-Dec-2022,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013720470,990109666281 ,,724-2667-0173,6561471,,Lab Grown Diamonds,,13.71,6.22,6.22,"206,065",(USD) ,85.00,0.00,123.64,25.00,0.00,124.86,0.00,358.50,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2303176,31-Dec-2022,30-Jan-2023,0.00,23-Dec-2022,Nivoda USA LLC,589 5th Avenue,New York,NY,10017,US,23-Dec-2022,BRINK'S GLOBAL ,580 FIFTH AVENUE,New York City,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015071805,096976783261 11015071805 ,,724-2743-1084,,,LAB GROWN C&P ,,2.38,1.08,1.08,"56,537",(USD) ,0.00,0.00,90.00,0.00,0.00,100.00,0.00,190.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2305296,06-Feb-2023,24-Feb-2023,0.00,02-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,02-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013720705,990109668963 ,,724-2667-0243,6626947,,Lab Grown Diamonds,,6.15,2.79,2.79,"93,932",(USD) ,85.00,0.00,56.36,25.00,0.00,35.00,0.00,201.36,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2305296,06-Feb-2023,24-Feb-2023,0.00,03-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,03-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013720897,990109670971 ,,724-2667-0280,6660632,,Lab Grown Diamonds,,9.08,4.12,4.12,"132,962",(USD) ,85.00,0.00,79.78,25.00,0.00,35.00,0.00,224.78,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2305296,06-Feb-2023,24-Feb-2023,0.00,04-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,04-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013721076,990109673071 ,,724-2667-0453,6687090,,Lab Grown Diamonds,,6.90,3.13,3.13,"65,855",(USD) ,85.00,0.00,39.51,0.00,0.00,35.00,0.00,159.51,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2305296,06-Feb-2023,24-Feb-2023,0.00,06-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,06-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013721505,990109677875 ,,724-2667-3651,6739847,,Lab Grown Diamonds,,17.33,7.86,7.86,"194,397",(USD) ,85.00,0.00,116.64,25.00,0.00,132.73,0.00,359.37,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2305296,06-Feb-2023,24-Feb-2023,0.00,09-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,09-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013721967,990109683033 ,,724-2667-3721,6811647,,Lab Grown Diamonds,,18.96,8.60,8.60,"255,372",(USD) ,85.00,0.00,153.22,25.00,0.00,35.00,0.00,298.22,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
