,NIVODA LLP,,01/04/2023  TO 30/09/2023,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Sr. No.,Out MAWB,Execution Date,HAWB #,PU Date,SHIPPER NAME,CONSIGNEE NAME,City,Dest. Site Country,Commodity, Customs Value $ USD,GRS WT,Air Frt Chrgs,Hawb Fees,Wt. Chg.,Val. Chg. ,CDC Charges,Handling charges,ACC Charges,EU /ETC CHANGES AIRLINE,Security Surcharges,Val Charges,Add Valuation,ASI Charges,Ser. Tax,Total Revenue INR
95,724 7027 5170,12/05/23,99013746800,10/05/23,NIVODA LLP,NIVODA SOUTH AFRICA (PTY) LTD,CAPE TOWN,SOUTH AFRICA,Cut and Polished Diamonds,$318,0.30 KG,"10,800.00","3,025.00",,8.00,,"20,000.00",270.00,900.00,200.00,500.00,2.47,285.00,"6,478.28",42468.75
96,724 7027 5170,12/05/23,99013746801,10/05/23,NIVODA LLP,NIVODA SOUTH AFRICA (PTY) LTD,CAPE TOWN,SOUTH AFRICA,Lab Grown Diamonds,"$1,234",0.35 KG,"10,800.00","3,025.00",,8.00,,"20,000.00",270.00,900.00,200.00,500.00,9.90,285.00,"6,479.62",42477.52
97,724 7027 4934,10/05/23,99013746613,10/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$85,809",5.30 KG,"3,200.00",,"8,100.00",8.00,,,270.00,900.00,200.00,500.00,703.93,285.00,"2,550.05",16716.98
98,176 8648 2270,12/05/23,99013747035,11/05/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$21,327",0.88 KG,"4,200.00",,,8.00,,,270.00,720.00,200.00,500.00,175.68,285.00,"1,144.56",7503.24
99,160 5592 8913,11/05/23,99013746827,11/05/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$4,163",0.80 KG,"2,700.00",,,8.00,,,270.00,,200.00,500.00,34.46,285.00,719.54,4717
100,125 5380 8650,11/05/23,99013746840,11/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$66,801",5.58 KG,"4,400.00",,"7,500.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,548.04,285.00,"3,871.98",25383.02
101,176 8648 2270,12/05/23,99013747155,12/05/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Cut and Polished Diamonds,"$8,643",0.35 KG,"4,200.00",,,8.00,,,270.00,720.00,200.00,500.00,70.93,285.00,"1,125.71",7379.64
102,724 7027 5225,12/05/23,99013747114,12/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$112,106",7.71 KG,"4,400.00",,"10,500.00",8.00,,"7,000.00",270.00,900.00,200.00,500.00,924.58,285.00,"4,497.76",29485.34
103,724 7027 5181,12/05/23,99013747119,12/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$308,729",13.95 KG,"3,200.00",,"23,400.00",8.00,,,270.00,900.00,200.00,500.00,"2,546.11",285.00,"5,635.64",36944.75
104,160 5592 9204,16/05/23,99013747467,15/05/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$41,156",3.23 KG,"7,800.00","3,025.00","5,000.00",8.00,,"26,600.00",270.00,,200.00,500.00,338.16,285.00,"7,924.71",51950.87
105,160 5592 9053,15/05/23,99013747502,15/05/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$19,343",1.11 KG,"2,700.00",,500.00,8.00,,,270.00,,200.00,500.00,159.18,285.00,831.99,5454.17
106,125 5380 8661,15/05/23,99013747460,15/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$241,992",13.68 KG,"4,400.00",,"19,500.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,"1,995.95",285.00,"6,292.60",41251.55
107,724 7027 5413,16/05/23,99013747461,15/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$290,697",13.75 KG,"3,200.00",,"23,400.00",8.00,,,270.00,900.00,200.00,500.00,"2,397.64",285.00,"5,608.92",36769.56
108,125 5380 8705,16/05/23,99013747705,16/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$177,371",7.73 KG,"4,400.00",,"10,500.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,"1,463.17",285.00,"4,576.71",30002.88
109,724 7027 5413,16/05/23,99013747775,16/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$105,773",5.62 KG,"3,200.00",,"9,000.00",8.00,,,270.00,900.00,200.00,500.00,872.62,285.00,"2,742.41",17978.03
110,160 5592 9370,17/05/23,99013747942,17/05/23,NIVODA LLP,NIVODA HK LTD,HUNG HOM,HONG KONG,Lab Grown Diamonds,"$11,660",1.36 KG,"2,700.00",,500.00,8.00,,,270.00,,200.00,500.00,96.50,285.00,820.71,5380.21
111,125 5380 8716,17/05/23,99013747988,17/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$104,277",7.55 KG,"4,400.00",,"10,500.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,860.24,285.00,"4,468.18",29291.42
112,724 7027 5435,17/05/23,99013747965,17/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$110,220",7.40 KG,"3,200.00",,"11,700.00",8.00,,,270.00,900.00,200.00,500.00,908.91,285.00,"3,234.94",21206.85
113,125 5380 8720,18/05/23,99013748172,18/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$30,521",4.48 KG,"4,400.00",,"5,250.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,251.56,285.00,"3,413.62",22378.18
114,125 5380 8720,18/05/23,99013748244,18/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$99,701",7.71 KG,"4,400.00",,"10,500.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,822.31,285.00,"4,461.36",29246.67
116,724 7027 5623,19/05/23,99013748500,19/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$302,061",16.90 KG,"3,200.00",,"28,800.00",8.00,,,270.00,900.00,200.00,500.00,"2,499.81",285.00,"6,599.31",43262.12
117,176 8648 2406,20/05/23,99013748648,20/05/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$15,750",1.30 KG,"4,200.00",,750.00,8.00,,,270.00,720.00,200.00,500.00,129.91,285.00,"1,271.32",8334.23
118,176 8648 2406,20/05/23,99013748757,20/05/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Cut and Polished Diamonds,"$6,739",0.39 KG,"4,200.00",,,8.00,,,270.00,720.00,200.00,500.00,55.44,285.00,"1,122.92",7361.36
119,160 5592 9591,20/05/23,99013748786,20/05/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$11,581",1.24 KG,"2,700.00",,500.00,8.00,,,270.00,,200.00,500.00,95.99,285.00,820.62,5379.61
120,724 7027 5656,20/05/23,99013748475,20/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$191,009",8.78 KG,"4,400.00",,"12,000.00",8.00,,"7,000.00",270.00,900.00,200.00,500.00,"1,580.48",285.00,"4,885.83",32029.31
121,160 5592 9834,22/05/23,99013748868,22/05/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$22,486",2.10 KG,"7,800.00","3,025.00","3,000.00",8.00,,"26,600.00",270.00,,200.00,500.00,186.18,285.00,"7,537.35",49411.53
122,125 5380 8731,22/05/23,99013748893,22/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$167,541",11.25 KG,"4,400.00",,"15,750.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,"1,386.02",285.00,"5,507.85",36106.87
123,724 7112 0921,22/05/23,99013748895,22/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$358,677",15.90 KG,"3,200.00",,"27,000.00",8.00,,,270.00,900.00,200.00,500.00,"2,968.16",285.00,"6,359.61",41690.77
124,160 5592 9543,23/05/23,99013749147,23/05/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$12,373",1.51 KG,"2,700.00",,"1,000.00",8.00,,,270.00,,200.00,500.00,102.61,285.00,911.81,5977.42
125,724 7112 0976,23/05/23,99013749115,23/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$114,022",5.68 KG,"4,400.00",,"7,500.00",8.00,,"7,000.00",270.00,900.00,200.00,500.00,943.32,285.00,"3,961.14",25967.46
126,724 7112 0943,23/05/23,99013749103,23/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$69,297",5.40 KG,"3,200.00",,"8,100.00",8.00,,,270.00,900.00,200.00,500.00,573.44,285.00,"2,526.56",16563
127,125 5476 1722,24/05/23,99013749396,24/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$108,868",8.02 KG,"4,400.00",,"11,250.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,900.29,285.00,"4,610.40",30223.69
129,724 7112 1396,25/05/23,99013749394,24/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$138,565",5.95 KG,"3,200.00",,"9,000.00",8.00,,,270.00,900.00,200.00,500.00,"1,146.88",285.00,"2,791.78",18301.66
130,160 5592 9941,25/05/23,99013749662,25/05/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$10,282",1.08 KG,"2,700.00",,500.00,8.00,,,270.00,,200.00,500.00,85.23,285.00,818.68,5366.91
131,724 7112 1411,25/05/23,99013749610,25/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$98,926",6.58 KG,"4,400.00",,"9,000.00",8.00,,"7,000.00",270.00,900.00,200.00,500.00,818.37,285.00,"4,208.65",27590.02
132,176 8648 2664,27/05/23,99013750024,26/05/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Cut and Polished Diamonds,"$18,802",0.44 KG,"4,200.00",,,8.00,,,270.00,720.00,200.00,500.00,155.19,285.00,"1,140.87",7479.06
134,724 7112 1444,26/05/23,99013749882,26/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$259,152",11.35 KG,"3,200.00",,"18,900.00",8.00,,,270.00,900.00,200.00,500.00,"2,139.69",285.00,"4,752.48",31155.17
135,176 8648 2664,27/05/23,99013750113,27/05/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$22,963",2.70 KG,"4,200.00",,"3,000.00",8.00,,,270.00,720.00,200.00,500.00,189.86,285.00,"1,687.11",11059.97
136,160 5593 0092,27/05/23,99013750186,27/05/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$10,776",1.25 KG,"2,700.00",,500.00,8.00,,,270.00,,200.00,500.00,89.15,285.00,819.39,5371.54
137,724 7112 1455,27/05/23,99013749903,27/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$102,009",8.12 KG,"4,400.00",,"11,250.00",8.00,,"7,000.00",270.00,900.00,200.00,500.00,842.01,285.00,"4,617.90",30272.91
138,160 5593 0184,29/05/23,99013750235,29/05/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$42,774",2.20 KG,"7,800.00","3,025.00","3,000.00",8.00,,"26,600.00",270.00,,200.00,500.00,353.31,285.00,"7,567.44",49608.75
139,125 5380 8742,29/05/23,99013750246,29/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$309,494",13.12 KG,"4,400.00",,"18,750.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,"2,554.90",285.00,"6,258.25",41026.15
141,724 7112 1621,29/05/23,99013750256,29/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$211,342",10.10 KG,"3,200.00",,"17,100.00",8.00,,,270.00,900.00,200.00,500.00,"1,744.28",285.00,"4,357.31",28564.59
142,176 8648 2686,30/05/23,99013750499,30/05/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$1,000",0.34 KG,"4,200.00",,,8.00,,,270.00,720.00,200.00,500.00,8.20,285.00,"1,114.42",7305.62
143,160 5593 0276,31/05/23,99013750525,30/05/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$6,022",0.72 KG,"2,700.00",,,8.00,,,270.00,,200.00,500.00,49.53,285.00,722.26,4734.79
144,125 5380 8753,30/05/23,99013750445,30/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$342,208",5.80 KG,"4,400.00",,"7,500.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,"2,824.86",285.00,"4,281.82",28069.68
145,724 7112 1654,30/05/23,99013750442,30/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$117,648",5.25 KG,"3,200.00",,"8,100.00",8.00,,,270.00,900.00,200.00,500.00,970.78,285.00,"2,598.08",17031.86
146,125 5380 8764,31/05/23,99013750653,31/05/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$94,482",2.98 KG,"4,400.00",,"3,000.00",8.00,,"7,000.00",270.00,800.00,200.00,500.00,780.09,285.00,"3,103.76",20346.85
147,724 7112 1676,31/05/23,99013750661,31/05/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$59,570",4.79 KG,"3,200.00",,"7,200.00",8.00,,,270.00,900.00,200.00,500.00,492.00,285.00,"2,349.90",15404.9
148,160 5593 0453,01/06/23,99013750847,01/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$3,709",0.48 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,30.55,285.00,796.24,5219.79
149,125 5476 1733,01/06/23,99013750827,01/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$63,324",4.88 KG,"4,600.00",,"6,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,522.73,285.00,"4,214.83",27630.56
150,176 8648 2782,03/06/23,99013751141,02/06/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Cut and Polished Diamonds,"$16,470",0.38 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,136.26,285.00,"1,214.87",7964.13
151,176 8648 2782,03/06/23,99013751147,02/06/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$9,802",0.73 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,80.93,285.00,"1,204.91",7898.84
152,724 2668 6940,03/06/23,99013751018,02/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$75,764",5.92 KG,"4,600.00",,"7,500.00",8.00,,"7,000.00",500.00,900.00,200.00,500.00,"1,251.92",285.00,"4,094.10",26839.02
153,724 7027 5870,02/06/23,99013751013,02/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$211,598",10.47 KG,"3,400.00",,"17,100.00",8.00,,,500.00,900.00,200.00,500.00,"1,747.38",285.00,"4,435.27",29075.65
154,160 5593 0534,03/06/23,99013751201,03/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$23,757",2.32 KG,"2,900.00",,"1,500.00",8.00,,,500.00,,200.00,500.00,196.54,285.00,"1,096.12",7185.66
156,160 5593 0593,05/06/23,99013751276,05/06/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$18,376",1.90 KG,"7,800.00","3,025.00","2,000.00",8.00,,"26,600.00",500.00,,200.00,500.00,151.95,285.00,"7,392.59",48462.54
157,125 5476 1755,05/06/23,99013751311,05/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$167,728",11.88 KG,"4,600.00",,"16,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"5,539.44",285.00,"7,007.84",45940.28
158,724 7112 9704,05/06/23,99013751313,05/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$235,416",12.64 KG,"3,400.00",,"21,600.00",8.00,,,500.00,900.00,200.00,500.00,"1,943.92",285.00,"5,280.65",34617.57
159,160 5593 0604,07/06/23,99013751459,06/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$12,295",1.32 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,101.57,285.00,899.02,5893.59
160,125 5476 1744,06/06/23,99013751448,06/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$94,730",5.30 KG,"4,600.00",,"6,750.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,"1,564.06",285.00,"3,997.28",26204.34
161,724 7112 9726,06/06/23,99013751447,06/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$98,651",4.87 KG,"3,400.00",,"7,200.00",8.00,,,500.00,900.00,200.00,500.00,815.06,285.00,"2,485.45",16293.51
162,125 5476 1766,07/06/23,99013751668,07/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$97,338",7.84 KG,"4,600.00",,"10,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,803.50,285.00,"5,075.37",33271.87
163,724 7112 9774,07/06/23,99013751634,07/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$98,300",7.15 KG,"3,400.00",,"11,700.00",8.00,,,500.00,900.00,200.00,500.00,811.76,285.00,"3,294.86",21599.62
164,176 8648 3025,09/06/23,99013751989,08/06/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Cut and Polished Diamonds,"$6,277",0.36 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,51.78,285.00,"1,199.66",7864.44
165,160 5593 0685,08/06/23,99013751880,08/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$11,193",1.14 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,92.49,285.00,897.39,5882.88
166,125 5476 1873,08/06/23,99013751855,08/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$96,138",7.74 KG,"4,600.00",,"10,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,793.58,285.00,"5,073.59",33260.17
167,176 8648 3025,09/06/23,99013752071,09/06/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$13,716",0.94 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,112.61,285.00,"1,210.61",7936.22
168,160 5593 0921,09/06/23,99013752104,09/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$4,008",0.62 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,32.88,285.00,796.66,5222.54
169,724 7112 9962,09/06/23,99013752116,09/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$88,922",6.00 KG,"4,600.00",,"7,500.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,730.74,285.00,"4,540.27",29764.01
170,724 7112 9936,09/06/23,99013752106,09/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$327,450",18.25 KG,"3,400.00",,"31,500.00",8.00,,,500.00,900.00,200.00,500.00,"2,691.17",285.00,"7,197.15",47181.32
171,160 5593 1024,12/06/23,99013752309,12/06/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$50,381",3.62 KG,"8,200.00","3,025.00","6,000.00",8.00,,"26,600.00",500.00,,200.00,500.00,414.28,285.00,"8,231.81",53964.09
172,160 5593 0980,12/06/23,99013752443,12/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$9,308",1.00 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,76.44,285.00,804.50,5273.94
173,724 7113 0021,12/06/23,99013752365,12/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$130,486",8.97 KG,"4,600.00",,"12,000.00",8.00,,"7,000.00",500.00,900.00,200.00,500.00,"1,072.68",285.00,"4,871.82",31937.5
174,724 7113 0430,14/06/23,99013752548,12/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$74,132",7.19 KG,"4,600.00",,"9,750.00",8.00,,"7,000.00",500.00,900.00,200.00,500.00,609.09,285.00,"4,383.37",28735.46
175,724 7112 9995,12/06/23,99013752361,12/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$182,964",9.85 KG,"3,400.00",,"16,200.00",8.00,,,500.00,900.00,200.00,500.00,"1,504.23",285.00,"4,229.50",27726.73
176,125 5476 1884,13/06/23,99013752635,13/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$75,214",5.72 KG,"4,600.00",,"7,500.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,618.14,285.00,"3,962.00",25973.14
177,724 7113 0231,13/06/23,99013752629,13/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$80,832",4.58 KG,"3,400.00",,"7,200.00",8.00,,,500.00,900.00,200.00,500.00,664.16,285.00,"2,458.29",16115.45
178,176 8776 9135,14/06/23,99013752885,14/06/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$13,197",0.56 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,108.50,285.00,"1,209.87",7931.37
179,160 5593 1186,14/06/23,99013752952,14/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$14,857",1.23 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,122.48,285.00,902.79,5918.27
181,724 7113 0430,14/06/23,99013752909,14/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$95,697",9.04 KG,"4,600.00",,"12,750.00",8.00,,"7,000.00",500.00,900.00,200.00,500.00,786.63,285.00,"4,955.34",32484.97
182,724 7113 0275,14/06/23,99013752900,14/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$176,687",9.34 KG,"3,400.00",,"15,300.00",8.00,,,500.00,900.00,200.00,500.00,"1,452.44",285.00,"4,058.18",26603.62
183,724 7113 0496,17/06/23,99013753170,15/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$139,323",11.13 KG,"4,600.00",,"15,750.00",8.00,,"7,000.00",500.00,900.00,200.00,500.00,"1,141.90",285.00,"5,559.31",36444.21
184,176 8776 9150,16/06/23,99013753474,16/06/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Cut and Polished Diamonds,"$11,473",0.40 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,94.27,285.00,"1,207.31",7914.58
185,176 8776 9161,17/06/23,99013753670,16/06/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$6,194",0.48 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,50.82,285.00,"1,199.49",7863.31
186,160 5593 1142,16/06/23,99013753421,16/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$10,330",1.17 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,84.43,285.00,895.94,5873.37
187,724 7113 0496,17/06/23,99013753424,16/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$78,575",5.98 KG,"4,600.00",,"7,500.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,644.30,285.00,"4,524.72",29662.02
188,724 7113 6170,16/06/23,99013753434,16/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$312,987",14.49 KG,"3,400.00",,"24,300.00",8.00,,,500.00,900.00,200.00,500.00,"2,565.75",285.00,"5,878.58",38537.33
191,176 8776 9172,19/06/23,99013754011,19/06/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$4,527",0.41 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,36.89,285.00,"1,196.98",7846.87
192,160 5872 7082,19/06/23,99013753919,19/06/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$25,514",1.87 KG,"7,800.00","3,025.00","2,000.00",8.00,,"26,600.00",500.00,,200.00,500.00,209.03,285.00,"7,402.87",48529.9
193,160 5872 7056,19/06/23,99013753927,19/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$1,072",0.39 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,9.02,285.00,792.36,5194.38
194,125 5476 1906,19/06/23,99013753933,19/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$144,405",8.69 KG,"4,600.00",,"12,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,183.69",285.00,"5,413.80",35490.49
