,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NIVODA LLP  - 01/01/2022   TO  30/04/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr. No.,Out MAWB,Execution Date,HAWB #,PU Date,SHIPPER NAME,CONSIGNEE NAME,Dest. Site Code,Dest. Site Country,Service Type, Customs Value $ USD,GRS WT,PKG.,Air Frt Chrgs,Hawb Fees,EU Chg.,Wt. Chg.,Val. Chg. ,CDC Charges,Handling charges,Ser. Tax,ACC Charges,Ground support charge,ETC CHANGES AIRLINE,Security Surcharges,Val Charges,Add Valuation,ASI Charges,Total Revenue INR,Frt. Collect in $”,
225,724 2115 6542,28/04/22,99013668424,28/04/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$99,702",5.76 KG,2,"5,800.00",,900.00,"7,500.00",8.00,,"10,000.00",270.00,,,200.00,500.00,761.95,285.00,,26224.95,,
226,724 2115 6542,28/04/22,99013668699,28/04/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$96,144",4.71 KG,2,"5,800.00",,900.00,"6,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,734.44,285.00,,24697.44,,
227,724 2115 6586,29/04/22,99013668704,28/04/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$69,945",3.87 KG,2,"4,600.00",,900.00,"5,400.00",8.00,,,270.00,,,200.00,500.00,534.21,285.00,,12697.21,,
228,160 4251 8114,29/04/22,99013669092,29/04/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$39,264",1.35 KG,1,"4,100.00",,,500.00,8.00,,,270.00,,,200.00,500.00,300.35,285.00,,6163.35,,
229,724 2115 6586,29/04/22,99013668995,29/04/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$115,102",3.40 KG,2,"4,600.00",,900.00,"4,500.00",8.00,,,270.00,,,200.00,500.00,879.64,285.00,,12142.64,,
230,724 2115 6634,30/04/22,99013668985,30/04/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$170,858",7.09 KG,2,"5,800.00",,900.00,"9,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,306.09",285.00,,29019.09,,
231,724 2115 6634,30/04/22,99013669287,30/04/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$92,333",4.26 KG,2,"5,800.00",,900.00,"5,250.00",8.00,,"10,000.00",270.00,,,200.00,500.00,705.40,285.00,,23918.4,,
232,724 2115 6645,30/04/22,99013669290,30/04/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$71,307",3.30 KG,2,"4,600.00",,900.00,"4,500.00",8.00,,,270.00,,,200.00,500.00,544.90,285.00,,11807.9,,
233,724 2115 6855,02/05/22,99013669450,02/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$67,155",3.44 KG,2,"5,800.00",,900.00,"3,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,519.82,285.00,,22232.82,,
234,724 2115 6811,02/05/22,99013669457,02/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$75,223",2.67 KG,1,"4,600.00",,900.00,"3,600.00",8.00,,,270.00,,,200.00,500.00,581.70,285.00,,10944.7,,
235,160 4251 8162,04/05/22,99013669735,04/05/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$10,283",0.54 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,79.67,285.00,,5442.67,,
236,125 9579 1404,04/05/22,99013669784,04/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$107,737",6.27 KG,3,"5,800.00",,800.00,"8,250.00",8.00,,"10,000.00",270.00,,,200.00,500.00,833.10,285.00,,26946.1,,
237,074 5114 7880,04/05/22,99013669775,04/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$91,657",4.71 KG,2,"4,600.00",,"1,100.00","7,200.00",8.00,,,270.00,,,200.00,500.00,709.33,285.00,,14872.33,,
238,724 2115 6984,07/05/22,99013670498,06/05/22,NIVODA LLP,NIVODA BELGIUM B V,3601,ANTWERPEN,BDB STRONG ROOM TO DOOR,"$7,000",0.91 KG,1,"4,300.00",,900.00,,8.00,,,270.00,,,200.00,500.00,53.37,285.00,,6516.37,,
239,724 2115 6973,06/05/22,99013670471,06/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$157,914",6.84 KG,3,"4,600.00",,900.00,"10,800.00",8.00,,,270.00,,,200.00,500.00,"1,221.41",285.00,,18784.41,,
240,176 3745 0243,07/05/22,99013670731,07/05/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$26,635",1.26 KG,1,"5,600.00",,,750.00,8.00,,,270.00,,720.00,200.00,500.00,205.76,285.00,,8538.76,,
241,724 2115 7006,07/05/22,99013670467,07/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$250,002",10.36 KG,4,"5,800.00",,900.00,"14,250.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"9,669.25",285.00,,41882.25,,
242,724 2468 1333,10/05/22,99013670933,09/05/22,NIVODA LLP,NIVODA BELGIUM B V,3601,ANTWERPEN,BDB STRONG ROOM TO DOOR,"$24,453",1.37 KG,1,"4,300.00",,900.00,750.00,8.00,,,270.00,,,200.00,500.00,187.97,285.00,,7400.97,,
243,618 5027 9821,09/05/22,99013670915,09/05/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$15,555",0.90 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,120.67,285.00,,5483.67,,
244,125 9579 1415,09/05/22,99013670972,09/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$162,574",7.16 KG,3,"5,800.00",,800.00,"9,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,257.78",285.00,,28870.78,,
245,724 2468 1322,10/05/22,99013670969,09/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$174,396",5.16 KG,2,"4,600.00",,900.00,"8,100.00",8.00,,,270.00,,,200.00,500.00,"1,349.05",285.00,,16212.05,,
246,724 2468 1381,12/05/22,99013671422,10/05/22,NIVODA LLP,NIVODA BELGIUM B V,3601,ANTWERPEN,BDB STRONG ROOM TO DOOR,"$55,898",2.39 KG,1,"4,300.00",,900.00,"2,250.00",8.00,,,270.00,,,200.00,500.00,433.69,285.00,,9146.69,,
247,125 9579 1426,11/05/22,99013671488,11/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$204,074",10.49 KG,5,"5,800.00",,800.00,"14,250.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,583.47",285.00,,33696.47,,
248,074 5114 7902,11/05/22,99013671480,11/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$159,430",6.59 KG,3,"4,600.00",,"1,100.00","10,800.00",8.00,,,270.00,,,200.00,500.00,"1,236.67",285.00,,18999.67,,
249,176 3749 0810,13/05/22,99013671899,12/05/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$15,942",0.72 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,123.36,285.00,,7706.36,,
250,724 2468 1484,13/05/22,99013672003,12/05/22,NIVODA LLP,NIVODA BELGIUM B V,3601,ANTWERPEN,BDB STRONG ROOM TO DOOR,"$33,583",1.71 KG,1,"4,300.00",,900.00,"1,500.00",8.00,,,270.00,,,200.00,500.00,260.68,285.00,,8223.68,,
251,618 5027 9994,13/05/22,99013671974,12/05/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$20,893",0.94 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,162.15,285.00,,5525.15,,
252,724 2468 1510,13/05/22,99013672106,13/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$232,453",10.72 KG,4,"5,800.00",,900.00,"15,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,803.80",285.00,,34766.8,,
253,724 2468 1436,13/05/22,99013672086,13/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$255,942",7.72 KG,3,"4,600.00",,900.00,"12,600.00",8.00,,,270.00,,,200.00,500.00,"1,985.35",285.00,,21348.35,,
254,176 3749 0843,17/05/22,99013672474,17/05/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$8,894",0.58 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,69.05,285.00,,7652.05,,
255,724 2468 1823,19/05/22,99013672462,17/05/22,NIVODA LLP,NIVODA BELGIUM B V,3601,ANTWERPEN,BDB STRONG ROOM TO DOOR,"$108,036",3.16 KG,2,"4,300.00",,900.00,"3,750.00",8.00,,,270.00,,,200.00,500.00,837.90,285.00,,11050.9,,
256,160 4251 8696,17/05/22,99013672475,17/05/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$21,571",0.56 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,167.58,285.00,,5530.58,,
257,724 2468 1790,17/05/22,99013672605,17/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$288,835",13.41 KG,6,"5,800.00",,900.00,"18,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"2,240.58",285.00,,38953.58,,
258,724 2468 1543,17/05/22,99013672590,17/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$270,732",9.92 KG,4,"4,600.00",,900.00,"16,200.00",8.00,,,270.00,,,200.00,500.00,"2,100.17",285.00,,25063.17,,
259,724 2468 1823,19/05/22,99013672947,18/05/22,NIVODA LLP,NIVODA BELGIUM B V,3601,ANTWERPEN,BDB STRONG ROOM TO DOOR,"$52,978",1.70 KG,1,"4,300.00",,900.00,"1,500.00",8.00,,,270.00,,,200.00,500.00,411.19,285.00,,8374.19,,
260,125 9579 1430,18/05/22,99013672960,18/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$115,353",7.44 KG,1,"5,800.00",,800.00,"9,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,895.31,285.00,,28508.31,,
261,074 5114 7913,18/05/22,99013672962,18/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$106,989",2.91 KG,1,"4,600.00",,"1,100.00","3,600.00",8.00,,,270.00,,,200.00,500.00,830.14,285.00,,11393.14,,
262,176 3749 0891,21/05/22,99013673717,20/05/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$13,599",0.56 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,105.62,285.00,,7688.62,,
263,618 5028 0241,21/05/22,99013673730,20/05/22,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,3401,DONVALE,BDB STRONG ROOM TO DOOR,$610,0.81 KG,1,"7,600.00","3,025.00",,,8.00,,"28,000.00",270.00,,,200.00,500.00,4.66,285.00,,39892.66,,
264,724 2468 1963,21/05/22,99013673682,20/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$263,524",6.91 KG,3,"4,600.00",,900.00,"10,800.00",8.00,,,270.00,,,200.00,500.00,"2,046.45",285.00,,19609.45,,
265,724 2468 1930,21/05/22,99013673525,21/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$178,740",8.95 KG,3,"5,800.00",,900.00,"12,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,387.86",285.00,,31350.86,,
266,618 5028 0392,24/05/22,99013674097,23/05/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$39,329",1.00 KG,1,"4,100.00","2,055.00",,,8.00,,,270.00,,,200.00,500.00,305.22,285.00,,7723.22,,
267,125 9579 1441,23/05/22,99013674005,23/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$170,357",8.68 KG,1,"5,800.00","2,055.00",800.00,"12,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"5,293.60",285.00,,37211.6,,
268,176 3749 1123,25/05/22,99013674386,24/05/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$8,515",0.42 KG,1,"5,600.00","2,055.00",,,8.00,,,270.00,,720.00,200.00,500.00,66.01,285.00,,9704.01,,
269,724 2468 2221,24/05/22,99013674180,24/05/22,NIVODA LLP,JOEL GRAHAM CC,3250,CAPE TOWN,BDB STRONG ROOM TO DOOR,"$4,654",0.54 KG,1,"10,600.00","3,025.00",900.00,,8.00,,"20,000.00",270.00,,,200.00,500.00,36.50,285.00,,35824.5,,
270,724 2468 2254,24/05/22,99013674235,24/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$234,797",7.39 KG,3,"4,600.00","2,055.00",900.00,"11,700.00",8.00,,,270.00,,,200.00,500.00,"1,823.55",285.00,,22341.55,,
271,125 9579 1452,25/05/22,99013674616,25/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$268,182",10.35 KG,3,"5,800.00",,800.00,"14,250.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"8,331.80",285.00,,40444.8,,
272,724 2468 9545,27/05/22,99013674712,25/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$106,751",4.16 KG,2,"4,600.00","2,055.00",900.00,"6,300.00",8.00,,,270.00,,,200.00,500.00,827.47,285.00,,15945.47,,
273,724 2468 9545,27/05/22,99013674891,26/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$71,617",1.49 KG,1,"4,600.00","2,055.00",900.00,900.00,8.00,,,270.00,,,200.00,500.00,556.07,285.00,,10274.07,,
274,176 3749 1171,28/05/22,99013675439,27/05/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$12,966",0.50 KG,1,"5,600.00","2,055.00",,,8.00,,,270.00,,720.00,200.00,500.00,100.96,285.00,,9738.96,,
275,618 5031 8682,28/05/22,99013675469,27/05/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$47,022",0.78 KG,1,"4,100.00","2,055.00",,,8.00,,,270.00,,,200.00,500.00,365.02,285.00,,7783.02,,
276,724 2468 9545,27/05/22,99013675238,27/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$213,859",7.09 KG,3,"4,600.00","2,055.00",900.00,"11,700.00",8.00,,,270.00,,,200.00,500.00,"1,661.24",285.00,,22179.24,,
277,724 2468 9630,28/05/22,99013675236,28/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$213,869",9.34 KG,3,"5,800.00","2,055.00",900.00,"12,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,661.23",285.00,,34429.23,,
278,724 2468 9711,31/05/22,99013675714,30/05/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$168,991",6.46 KG,3,"4,600.00",,900.00,"9,900.00",8.00,,,270.00,,,200.00,500.00,"1,312.52",285.00,,17975.52,,
279,125 9662 5583,31/05/22,99013675720,31/05/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$211,250",8.51 KG,3,"5,800.00",,800.00,"12,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,641.05",285.00,,31504.05,,
280,160 4251 9260,03/06/22,99013676490,01/06/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$30,444",1.07 KG,1,"4,100.00",,,500.00,8.00,,,270.00,,,200.00,500.00,236.63,285.00,,6099.63,,
281,724 2469 0105,04/06/22,99013676294,01/06/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$251,997",12.18 KG,1,"5,800.00",,900.00,"17,250.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,961.55",285.00,,37174.55,,
282,074 5187 5913,01/06/22,99013676304,01/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$83,891",3.65 KG,2,"4,600.00",,"1,100.00","5,400.00",8.00,,,270.00,,,200.00,500.00,653.08,285.00,,13016.08,,
283,176 3749 1322,04/06/22,99013677093,03/06/22,NIVODA LLP,AIGUE MARINE DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$4,235",0.29 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,32.69,285.00,,7615.69,,
284,176 3749 1322,04/06/22,99013677152,03/06/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$12,024",0.74 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,93.41,285.00,,7676.41,,
285,618 5031 8844,04/06/22,99013677168,03/06/22,NIVODA LLP,NIVODA HK LTD,3405,HUNG HOM,BDB STRONG ROOM TO DOOR,"$24,059",1.21 KG,1,"4,100.00",,,950.00,8.00,,,270.00,,,200.00,500.00,187.59,285.00,,6500.59,,
286,724 2468 9781,03/06/22,99013676860,03/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$151,770",5.35 KG,2,"4,600.00",,900.00,"8,100.00",8.00,,,270.00,,,200.00,500.00,"1,181.61",285.00,,16044.61,,
287,724 2469 0105,04/06/22,99013676879,04/06/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$233,551",9.92 KG,3,"5,800.00",,900.00,"13,500.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,818.36",285.00,,33281.36,,
288,125 9662 5594,06/06/22,99013677361,04/06/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$102,454",6.50 KG,1,"5,800.00",,800.00,"8,250.00",8.00,,"10,000.00",270.00,,,200.00,500.00,797.85,285.00,,26910.85,,
289,160 4251 9326,08/06/22,99013677571,06/06/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$25,035",0.66 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,194.60,285.00,,5557.6,,
290,074 5187 5924,06/06/22,99013677372,06/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$121,902",3.74 KG,2,"4,600.00",,"1,100.00","5,400.00",8.00,,,270.00,,,200.00,500.00,948.87,285.00,,13311.87,,
291,160 4251 9761,10/06/22,99013678043,08/06/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$33,493",1.24 KG,1,"4,100.00",,,500.00,8.00,,,270.00,,,200.00,500.00,260.76,285.00,,6123.76,,
292,125 9662 5616,08/06/22,99013677848,08/06/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$176,784",9.44 KG,4,"5,800.00",,800.00,"12,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,376.20",285.00,,31989.2,,
293,074 5187 5935,08/06/22,99013677855,08/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$145,010",6.32 KG,3,"4,600.00",,"1,100.00","9,900.00",8.00,,,270.00,,,200.00,500.00,"1,128.68",285.00,,17991.68,,
294,176 3816 8642,10/06/22,99013678438,10/06/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$19,129",1.07 KG,1,"5,600.00",,,750.00,8.00,,,270.00,,720.00,200.00,500.00,148.67,285.00,,8481.67,,
295,618 5031 9010,10/06/22,99013678408,10/06/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$10,396",0.53 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,80.95,285.00,,5443.95,,
296,724 2469 0293,10/06/22,99013678351,10/06/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$222,084",10.86 KG,5,"5,800.00",,900.00,"15,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,727.27",285.00,,34690.27,,
297,724 2469 0223,10/06/22,99013678359,10/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$159,350",7.06 KG,3,"4,600.00",,900.00,"11,700.00",8.00,,,270.00,,,200.00,500.00,"1,239.99",285.00,,19702.99,,
298,125 9662 5631,13/06/22,99013678681,13/06/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$102,028",6.10 KG,1,"5,800.00",,800.00,"8,250.00",8.00,,"10,000.00",270.00,,,200.00,500.00,795.57,285.00,,26908.57,,
299,074 5187 5946,13/06/22,99013678696,13/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$126,687",4.39 KG,2,"4,600.00",,"1,100.00","6,300.00",8.00,,,270.00,,,200.00,500.00,988.21,285.00,,14251.21,,
300,618 5031 9076,15/06/22,99013679356,15/06/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$15,267",0.76 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,119.33,285.00,,5482.33,,
301,125 9662 5664,15/06/22,99013679268,15/06/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$180,631",9.40 KG,4,"5,800.00",,800.00,"12,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,407.04",285.00,,32020.04,,
302,074 5187 5950,15/06/22,99013679302,15/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$106,127",4.44 KG,2,"4,600.00",,"1,100.00","6,300.00",8.00,,,270.00,,,200.00,500.00,827.54,285.00,,14090.54,,
303,160 4553 5663,18/06/22,99013679854,17/06/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$28,575",1.10 KG,1,"4,100.00",,,500.00,8.00,,,270.00,,,200.00,500.00,223.07,285.00,,6086.07,,
304,724 2469 3701,18/06/22,99013679843,17/06/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$221,431",11.14 KG,1,"5,800.00",,900.00,"15,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,726.82",285.00,,35439.82,,
305,724 2469 3642,17/06/22,99013679827,17/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$194,818",8.25 KG,4,"4,600.00",,900.00,"13,500.00",8.00,,,270.00,,,200.00,500.00,"1,519.36",285.00,,21782.36,,
306,176 3816 8874,18/06/22,99013680083,18/06/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$39,928",2.02 KG,1,"5,600.00",,,"2,250.00",8.00,,,270.00,,720.00,200.00,500.00,311.20,285.00,,10144.2,,
307,160 4553 5700,20/06/22,99013680248,20/06/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$12,322",0.62 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,95.94,285.00,,5458.94,,
308,125 9662 5675,20/06/22,99013680264,20/06/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$137,463",8.41 KG,4,"5,800.00",,800.00,"11,250.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,072.46",285.00,,30185.46,,
309,074 5187 5961,20/06/22,99013680260,20/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$191,294",7.44 KG,3,"4,600.00",,"1,100.00","11,700.00",8.00,,,270.00,,,200.00,500.00,"1,492.06",285.00,,20155.06,,
310,160 4553 5781,24/06/22,99013681021,22/06/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$25,337",1.24 KG,1,"4,100.00",,,500.00,8.00,,,270.00,,,200.00,500.00,199.71,285.00,,6062.71,,
311,125 9662 5642,22/06/22,99013680884,22/06/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$198,249",12.70 KG,6,"5,800.00",,800.00,"18,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,564.52",285.00,,37427.52,,
312,074 5187 5972,22/06/22,99013680872,22/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$112,776",4.43 KG,2,"4,600.00",,"1,100.00","6,300.00",8.00,,,270.00,,,200.00,500.00,890.42,285.00,,14153.42,,
313,160 4553 5873,25/06/22,99013681599,24/06/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$32,178",1.20 KG,1,"4,100.00",,,500.00,8.00,,,270.00,,,200.00,500.00,254.18,285.00,,6117.18,,
314,160 4553 5932,27/06/22,99013681746,24/06/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$20,743",0.61 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,163.40,285.00,,5526.4,,
315,724 2469 7772,24/06/22,99013681537,24/06/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$97,021",4.44 KG,2,"4,600.00",,900.00,"6,300.00",8.00,,,270.00,,,200.00,500.00,765.69,285.00,,13828.69,,
316,176 3816 9003,27/06/22,99013681867,25/06/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$30,105",0.98 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,237.60,285.00,,7820.6,,
